Tweets,Polarity,Subjectivity
nuanc commun inc nuan receiv consensu rate buy brokerag,0.0,0.0
btw estim earn per share chrw current price,0.0,0.4
aep max pain matur maxpain option,0.0,0.0
motorola solut msi rate increas outperform cowen,0.0,0.0
head head analysi avid technolog avid autodesk adsk,0.25,1.0
check okta fey might like growth okta alarm fireey fundament,0.0,0.0
compar avid technolog avid autodesk adsk,0.25,1.0
ddr ddr downgrad zack invest research,0.0,0.0
centerpoint energi cnp downgrad zack invest research,0.0,0.0
seriou make live daytrad stock need plan treat like busin,0.13636363636363635,0.5
credit suiss group boost nordstrom jwn price target,0.0,0.0
lite break daili triangl saw even star candl weekli higher high support may pick call,0.20500000000000002,0.52
motorola solut msi downgrad zack invest research,0.0,0.0
carmax kmx lift buy zack invest research,0.0,0.0
carmax kmx upgrad buy zack invest research,0.0,0.0
motorola solut msi downgrad zack invest research,0.0,0.0
motorola solut msi upgrad outperform cowen,0.0,0.0
mckesson mck rais buy standpoint research,0.0,0.0
motorola solut msi upgrad cowen,0.0,0.0
head head comparison orion group orn amp jacob engin group jec,0.0,0.0
even tweet small cap check gambist top mdxg blmt sgmo akao pgc gogo expi frta gluu,0.125,0.45
head head comparison accentur acn versu cbiz cbz,0.0,0.0
trader sell valero energi vlo strength vlo,0.0,0.0
ivz open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
someon sit shade today someon plant tree long time ago ldo bldr gko pxd,-0.05,0.4
long setup note xbi burl ehc spg needle say shortag setup next week,-0.025,0.2
patterson compani inc pdco short interest june,0.0,0.3
dish network dish lift buy zack invest research,0.0,0.0
credit suiss group begin coverag discoveri commun inc common stock disca,-0.3,0.5
credit suiss group begin coverag discoveri commun inc common stock disca,-0.3,0.5
bed bath amp beyond inc bbbi see larg increas short interest,0.0,0.3
claim free bitcoin cash watch video current return bch daili wdc,0.2,0.6000000000000001
abc max pain matur maxpain option,0.0,0.0
carmax kmx versu copart cprt head head analysi,0.0,0.0
zack analyst anticip pentair plc pnr announc earn per share,0.0,0.0
raymond jame increas nasdaq ndaq price target,0.0,0.0
reilli automot orli downgrad zack invest research,0.0,0.0
offic depot odp stock rate upgrad zack invest research,0.0,0.0
bed bath amp beyond inc bbbi see larg increas short interest,0.0,0.3
reilli automot orli downgrad zack invest research,0.0,0.0
equifax inc efx given averag recommend hold analyst,0.0,0.0
equifax inc efx given consensu rate hold analyst,0.0,0.0
orli open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
credit suiss group rais altaba aaba price target,0.0,0.0
discoveri commun inc common stock disca see larg growth short interest,-0.15,0.4
offic depot inc odp short interest updat,0.0,0.3
discoveri commun inc common stock disca see larg growth short interest,-0.15,0.4
last month mnk trade rang quit wide,-0.05,0.23333333333333334
cof report earn jul amc expect move,0.0,0.0
offic depot inc odp short interest updat,0.0,0.3
compani restor faith retail top retail stock buy stock wmt bbi,0.5,0.5
evhc max pain matur maxpain option,0.0,0.0
avb max pain matur maxpain option,0.0,0.0
patterson uti energi pten trade,0.0,0.0
alexion pharmaceut alxn rais buy bidaskclub,0.0,0.0
credit suiss group rais altaba aaba price target,0.0,0.0
patterson uti energi pten stock price,0.0,0.0
alexion pharmaceut alxn upgrad bidaskclub,0.0,0.0
explor fundament number pro con syf,0.0,0.0
patterson uti energi pten amp independ contract drill icd critic review,0.0,0.0
srcl get know trend price action madmoney trendfollow,0.1,0.1
henri schein hsic rais buy zack invest research,0.0,0.0
coo max pain matur maxpain option,0.0,0.0
delphi technolog dlph downgrad hold zack invest research,0.0,0.0
public servic enterpris group peg downgrad hold valuengin,0.0,0.06666666666666667
earn per share expect fortun brand home amp secur inc fbh quarter,0.0,0.0
allegion all lift hold zack invest research,0.0,0.0
zack invest research lower alaska air group alk strong sell,0.4333333333333333,0.7333333333333333
alaska air group alk lower strong sell zack invest research,0.4333333333333333,0.7333333333333333
zack analyst expect microchip technolog inc mchp post earn per share,0.0,0.0
american electr power aep research coverag start barclay,0.0,0.0
barclay trim johnson control intern jci target price,0.0,0.0
hershey hsi downgrad consum edg,0.0,0.0
hlt max pain matur maxpain option,0.0,0.0
compar aslan pharmaceut adr rep asln perrigo prgo,0.0,0.0
msi max pain matur maxpain option,0.0,0.0
insid sell american tower corp amt chairman sell stock,0.0,0.0
pentair pnr hold rate reaffirm royal bank canada,0.0,0.0
norfolk southern nsc receiv hold rate royal bank canada,0.0,0.0
unlock swing trade report histor wed apr part arri arwr cdna nak xxii shop ssw,0.0,0.0
faith real peopl see tweet none twitter engag seem fraudul alay skeptic,0.2,0.30000000000000004
btw estim earn per share emr current price,0.0,0.4
might take year thekey tki top monster coin lol neo tfd efx sky mco,0.65,0.6
junip network jnpr lift neutral otr global,0.0,0.0
junip network jnpr lift neutral otr global,0.0,0.0
western digit wdc lift buy standpoint research,0.0,0.0
alxn max pain matur maxpain option,0.0,0.0
get neo efx bitmart gonna top coin year,0.5,0.5
updat ppg ppg industri dividend aristocrat valuat profit dividend safeti score anali,0.0,0.0
public servic enterpris group peg amp unitil utl head head comparison,0.0,0.06666666666666667
newfield explor nfx rate reiter royal bank canada,0.0,0.0
pioneer natur resourc pxd receiv buy rate royal bank canada,0.0,0.0
pentair pnr hold rate reaffirm royal bank canada,0.0,0.0
western digit wdc stock rate upgrad standpoint research,0.0,0.0
newfield explor nfx given buy rate royal bank canada,0.0,0.0
head head survey digi intern dgii junip network jnpr,0.0,0.0
morgan stanley begin coverag assur aiz,0.0,0.0
dte energi dte rais hold zack invest research,0.0,0.0
dte energi dte upgrad zack invest research hold,0.0,0.0
american electr power aep rate increas hold zack invest research,0.0,0.0
ctx open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
american electr power aep lift hold zack invest research,0.0,0.0
analyst expect johnson control intern plc jci post earn per share,0.0,0.0
earn per share expect johnson control intern plc jci quarter,0.0,0.0
dte energi dte rate increas hold zack invest research,0.0,0.0
johnson control intern jci receiv sell rate royal bank canada,0.0,0.0
newfield explor nfx given buy rate royal bank canada,0.0,0.0
akamai technolog inc akam director paul sagan sell share stock,0.0,0.0
american electr power aep stock rate upgrad zack invest research,0.0,0.0
dte energi dte upgrad zack invest research hold,0.0,0.0
tyson food inc tsn expect post quarterli sale billion,0.0,0.0
patterson uti energi pten given price target bmo capit market analyst,0.0,0.0
phm open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
bmo capit market analyst give patterson uti energi pten price target,0.0,0.0
protect money invest compani know one make food drink toothpast,0.0,0.0
head head review teijin adr rep tinli leucadia nation luk,0.0,0.0
akamai technolog inc akam svp aaron ahola sell share stock,0.0,0.0
financi review leucadia nation luk amp teijin adr rep tinli,0.0,0.0
hormel food corp hrl director robert nakason sell share,0.0,0.0
mdlz open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
delphi technolog dlph downgrad hold zack invest research,0.0,0.0
wonder sentiment indic rsg short ratio,0.0,0.3
american tower corp amt expect post earn per share,0.0,0.0
perrigo prgo downgrad sell goldman sach group,0.0,0.0
netapp ntap coverag initi analyst guggenheim,0.0,0.0
american electr power aep upgrad zack invest research hold,0.0,0.0
stanley black amp decker inc swk given consensu rate buy analyst,-0.16666666666666666,0.43333333333333335
lyondellbasellindustri lyb bidaskscor lower sold,0.0,0.0
stanley black amp decker inc swk given averag rate buy analyst,-0.16666666666666666,0.43333333333333335
nasdaq ndaq versu bgc partner bgcp critic review,0.0,0.0
dish max pain matur maxpain option,0.0,0.0
wyndham worldwid wyn versu monarch casino amp resort mcri financi contrast,0.0,0.0
head head analysi junip network jnpr versu arista network anet,0.0,0.0
novavax inc nvax receiv consensu recommend hold brokerag,0.0,0.0
review monarch casino amp resort mcri amp wyndham worldwid wyn,0.0,0.0
dte energi dte rate increas hold zack invest research,0.0,0.0
advanc auto part inc aap receiv averag rate hold brokerag,0.0,0.0
guggenheim initi coverag netapp ntap,0.0,0.0
open interest matur high put high call maxpain option,0.10666666666666667,0.5266666666666667
guggenheim initi coverag netapp ntap,0.0,0.0
perrigo prgo rate lower sell goldman sach group,0.0,0.0
btw estim earn per share kmb current price,0.0,0.4
automat data process adp receiv averag recommend hold brokerag,0.0,0.0
lnt max pain matur maxpain option,0.0,0.0
hrl hormel food anoth stapl name peek resist,0.0,0.0
automat data process adp receiv averag recommend hold brokerag,0.0,0.0
bhge report earn jul bmo expect move,0.0,0.0
goldman sach group downgrad perrigo prgo sell,0.0,0.0
exhibit cag monthli cpb khc pep leader alreadi move shown usfd mnst rest case,0.0,0.0
centerpoint energi cnp downgrad sell valuengin,0.0,0.0
amp next broadcom chip industri amp biggest deal maker xlnx stock stockmarket,0.0,0.0
cme group inc cme cfo sell stock,0.0,0.0
franklin resourc ben given new price target morgan stanley,0.13636363636363635,0.45454545454545453
humana hum receiv new coverag analyst morgan stanley,0.13636363636363635,0.45454545454545453
brokerag anticip xilinx inc xlnx announc quarterli sale million,0.0,0.0
aet max pain matur maxpain option,0.0,0.0
bgc partner bgcp nasdaq ndaq head head contrast,0.0,0.0
humana hum coverag initi morgan stanley,0.0,0.0
head head survey sol gel technolog slgl amp perrigo prgo,0.0,0.0
holog inc holx expect post earn per share,0.0,0.0
loop capit analyst give kansa citi southern ksu price target,0.0,0.0
ameren aee research coverag start barclay,0.0,0.0
barclay rais murphi oil mur price target,0.0,0.0
advanc auto part inc aap receiv averag rate hold brokerag,0.0,0.0
borgwarn inc bwa receiv averag recommend buy brokerag,0.0,0.0
acn accentur inde end get breakout,0.0,0.0
ntnx near readi breakout price,0.1,0.4
plea read buy buy buy baba susquehanna altaba cut bait yahoo japan focu alibaba aaba,0.0,0.0
billion sale expect franklin resourc inc ben quarter,0.0,0.0
look tech non competit need invest ntnx base tech valu growt,-0.8,1.0
everest group ltd receiv consensu rate hold analyst,0.0,0.0
look tech non competit need invest ntnx base tech valu growth partnership,-0.8,1.0
nuanc commun inc nuan receiv consensu rate buy brokerag,0.0,0.0
zack invest research downgrad henri schein hsic hold,0.0,0.0
congrat sold one goal met still hold think sell dow,0.0,0.0
ross store rost downgrad bidaskclub buy,0.0,0.0
tyson food inc tsn expect post quarterli sale billion,0.0,0.0
bed bath amp beyond bbbi stock rate lower bidaskclub,0.0,0.0
review bio rad laboratori inc class common stock bio mettler toledo intern mtd,-0.3,0.5
short sale vol short interest amd txn mchp hpq nvda,0.0,0.3
move averag indic monsanto compani nyse mon mon stock stockmarket,0.0,0.0
centerpoint energi cnp stock rate lower valuengin,0.0,0.0
contrast ibm common stock ibm amp junip network jnpr,-0.3,0.5
ross store rost downgrad buy bidaskclub,0.0,0.0
compar brighthous financi bhf torchmark tmk,0.0,0.0
analyst anticip tyson food inc tsn post quarterli sale billion,0.0,0.0
perrigo prgo downgrad sell goldman sach group,0.0,0.0
advanc auto part aap given hold rate stephen,0.0,0.0
alxn great setup alway look break resist retest bou,0.8,0.75
borgwarn inc bwa receiv averag recommend buy brokerag,0.0,0.0
advanc auto part aap price target rais royal bank canada,0.0,0.0
advanc auto part aap given hold rate stephen,0.0,0.0
borgwarn inc bwa receiv consensu rate buy brokerag,0.0,0.0
willi tower watson wltw price target increas analyst citigroup,0.0,0.0
advanc auto part aap given price target guggenheim,0.0,0.0
american electr power aep stock rate upgrad zack invest research,0.0,0.0
valuengin lower centerpoint energi cnp sell,0.0,0.0
valuengin upgrad alexion pharmaceut alxn hold,0.0,0.0
row price group trow price target increas analyst morgan stanley,0.0,0.0
tractor suppli tsco price target increas analyst royal bank canada,0.0,0.0
row price group trow price target increas analyst morgan stanley,0.0,0.0
royal bank canada boost tractor suppli tsco price target,0.0,0.0
row price group trow price target increas analyst morgan stanley,0.0,0.0
alexion pharmaceut alxn upgrad hold valuengin,0.0,0.0
tractor suppli tsco price target increas analyst royal bank canada,0.0,0.0
humana hum coverag initi morgan stanley,0.0,0.0
franklin resourc ben price target cut,0.0,0.0
humana hum coverag initi morgan stanley,0.0,0.0
marriott intern inc mar expect post quarterli sale billion,0.0,0.0
explor fundament number pro con cah,0.0,0.0
alexion pharmaceut alxn upgrad valuengin,0.0,0.0
lumentum lite rate lower sell valuengin,0.0,0.0
hertz global htz lift buy valuengin,0.0,0.0
hibbett sport hibb rais hold valuengin,0.0,0.0
top stock new upgrad blk chrw hri mdc mnro rjf uri vfc,0.3181818181818182,0.4772727272727273
ppg industri ppg given new price target citigroup,0.13636363636363635,0.45454545454545453
citigroup increas willi tower watson wltw price target,0.0,0.0
wonder sentiment indic cof short ratio,0.0,0.3
top downgrad today xlrn avgo fun inci ingr ivz lstr nwhm oec,0.4,0.35
pentair plc declar quarterli dividend pnr,0.0,0.0
barclay rais murphi oil mur price target,0.0,0.0
loop capit analyst give kansa citi southern ksu price target,0.0,0.0
genocea bioscienc gnca stock rate lower zack invest research,0.0,0.0
advanc auto part aap price target rais,0.0,0.0
wec energi group wec given new price target citigroup,0.13636363636363635,0.45454545454545453
nation oilwel varco inc nov expect announc earn per share,0.0,0.0
microchip technolog inc mchp expect announc earn per share,0.0,0.0
short sale volum short interest vti orcl atu phm xrt,0.0,0.3
review bio rad laboratori inc class common stock bio mettler toledo intern mtd,-0.3,0.5
head head contrast junip network jnpr amp ibm common stock ibm,-0.3,0.5
contrast valero energi vlo amp statoil sto,0.0,0.0
american electr power aep coverag initi analyst barclay,0.0,0.0
ameren aee research coverag start barclay,0.0,0.0
fireey fey rais hold bidaskclub,0.0,0.0
anadarko petroleum apc price target rais,0.0,0.0
edison intern eix earn equal weight rate analyst barclay,0.0,0.25
zack invest research lower array biopharma arri sell,0.0,0.0
paul sagan sell share akamai technolog inc akam stock,0.0,0.0
hibbett sport hibb versu barn amp nobl educ bned critic contrast,0.0,0.0
